Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cbff2a3d87ba742c93e8ab09bb531c9ab84322f478bb1456be5e8d53b1e4acdd,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.259355,52.567166,On or near Baldwin Drive,E01015622,Peterborough 016A,Unable to prosecute suspect
e1312a677e31cdc32524fb9175836f8966bb2420440a521ad6b37b77e6f09773,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
173fc11112e0f32734ef9b2f5c6c74ea7095113ad94fc0c0424222ee7b16a4eb,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
7cf8f8403a72117a3661df7f791c1c310d9c3b7b8ea15397dd45e53718cfaa03,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
3353c79cded94697b4a5aa07b37c3d0b8c69d6349dc4ddaec764bd1a01aa6b30,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
3f25a899f107d32650eeb8e7486db2c8ab20537b53318833c14a60e7767112b3,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
86009412bd081e1f5d935c3363ced44056d96d6f703fa42c466a2d13d358f8ce,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
eb182468f7b934b8768efae63929ec214ba8e4262a7b79224940464fde9ae6e1,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154034,52.663120,On or near Parking Area,E01033112,Fenland 003I,Local resolution
6e386a5766ed18679450862a9e8cc3728c6ce1006a2685d5b67cf1aa9c083682,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
238354a86e5706284cc5150898f7108546b7c030b855f6b8344314187e885b3a,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226580,52.580418,On or near Saxon Road,E01015616,Peterborough 013F,Suspect charged
0f312e8d504170c824ed4acbc82df4a7ed24263d7bda4b5f3ca1d8dc7eb17afc,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
458dd1c5209901d70994e931c0c6e50df9fdcc3f89fabd538bce3c30d08b705a,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
4625f6e4ed021199508e03aad95aef3dfc255e2bfe86aeae868cf11c291a9711,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
b5b67fb592907b44d1ca262e38611f15b08b686aa5a79f07a09666de6a85d8be,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244406,52.569804,On or near Parking Area,E01015599,Peterborough 014A,Investigation complete; no suspect identified
92b0a4ceb6ddbce37c3ab3dbbb738a1b905755b881dfc48682b1b5cb9509e54b,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
6cae77dabf55b2ae7973e82365cccb8880895ec993a5d9a72ee017c037a6346b,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
0a0ac321188db47eaceea3fc90210b4e90aafdcba0d1ba8d96f6bb6e5f22753e,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
9f4a0d4de823142eb4039deab8e99bbe2f65bef8ee0f7204f81bf08884cd510d,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.161479,52.678243,On or near Conference Way,E01018108,Fenland 002D,Unable to prosecute suspect
72f04588cb401061cc84ff6103f5fff958f73be23dde5477fa696c89337b5259,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Local resolution
e663b45f73e5d07fde519c02d22027c50cebaa5507d8f4613ed21a8b8f7263c5,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
d5599c6e996a3fd3c374c9cec56c74c85d0ec35f7a7ca92f16337616eac8db80,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.082948,52.562636,On or near Silver Street,E01018083,Fenland 005C,Unable to prosecute suspect
3691c4eff24ca565433a4b935309e6d4876285530ccdb5265abb2a7fccd52e6b,2025-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
