Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9c00d86d885844d41240da461928323e87dc3e6b8640e3885025c160251a0dc9,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.338586,53.106257,On or near The Croft,E01019515,Bolsover 009C,Local resolution
2194674bbdb68e1961dc66eb4deedf53b6baf635e091881abd9b88aa655012cc,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.366781,53.026325,On or near Furnace Lane,E01019432,Amber Valley 008C,Suspect charged
30073c2e7602c1c1fd7f893ed37d25278d5f44062f2f0873305ac9ae74abd1bb,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.462823,52.901810,On or near Handel Street,E01013591,Derby 026F,Unable to prosecute suspect
e03b4dab74cb6bd1f017b1550ac82f39662599a3d167b6b73f6ba3a0543a32ac,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.471254,52.912716,On or near Arboretum Street,E01013481,Derby 018A,Investigation complete; no suspect identified
4ee46af2c70eb1f364bc1f4aeb4c2ff75f45b4154d49e2c1adeb4197c372b7e6,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.471641,52.904079,On or near Holcombe Street,E01013487,Derby 018E,Unable to prosecute suspect
5be7ad6f43495f3035594b4276f99b9b507fdf4fe720486741428ce2b6cd0ae6,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.513099,52.910072,On or near Hospital,E01013542,Derby 017C,Unable to prosecute suspect
7f87e78da455456380e4b0abd292bb20be3bd49f8a36a2f873becdd875ec0e20,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.498552,52.946554,On or near Fairway Close,E01013466,Derby 002B,Unable to prosecute suspect
00e453fa0ade5403151a840c29b9e20146de9b7744e642556653bf8ca5005bae,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.466916,52.915960,On or near Parking Area,E01033167,Derby 018G,Unable to prosecute suspect
57217b84fb06473627ac4ed42a74cc6f154721f7890a28920e5076d310abd893,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.281070,52.889541,On or near Clarence Road,E01019709,Erewash 015F,Unable to prosecute suspect
cbdd6837cc4fe7eec28ed5eed1a8353c54a6a6504e29eec44a2976231d96e1d7,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.225267,53.202855,On or near Carter Lane West,E01034646,Bolsover 006E,Unable to prosecute suspect
9d1264f19dc92e476c05a97e445b69e47941d7b2b60ea670ea739381cd77b888,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.482674,52.882787,On or near Moorside Crescent,E01013587,Derby 029D,Investigation complete; no suspect identified
2956cb72e8b9b32e6057a763bccce9630caebbd96b2addecf951ed7246a73336,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.490154,52.925411,On or near Brick Street,E01013524,Derby 008C,Investigation complete; no suspect identified
ec6859d799cbb57ca39cc79dee69c5a456a6b6b4b94fb37a1294785a8187e36f,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.543056,52.919046,On or near Mews Court,E01013564,Derby 015E,Investigation complete; no suspect identified
19487dc580cfaffb19bccb7ff53f17d0bab7980abb51b291352cae06a3492c0a,2025-03,Derbyshire Constabulary,Derbyshire Constabulary,-1.410970,52.914761,On or near Derwent Road,E01013595,Derby 014B,Investigation complete; no suspect identified
