Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e2d2d692aa867b93f91ff4fff90e4c8d9d17529018b12d5aee6cdf3d51afa686,2025-07,Cumbria Constabulary,Cumbria Constabulary,-2.490611,54.571684,On or near Scattergate Close,E01019306,Eden 006A,Unable to prosecute suspect
0cb07d5146c17de3578832eb9fb245c9fe3573fd7e4122a0dd8fd1a9021da367,2025-07,Cumbria Constabulary,Cumbria Constabulary,-2.916378,54.366822,On or near North Terrace,E01019397,South Lakeland 002C,Unable to prosecute suspect
6fd4ec32f30eab6e7c4998f7b70946aa67ae86b3ad74f76e988f3c122a8f25c1,2025-07,Cumbria Constabulary,Cumbria Constabulary,-3.185352,54.149229,On or near Barnes Avenue,E01019148,Barrow-in-Furness 002A,Unable to prosecute suspect
6761dd43182f45b6b4490a7fc6f8a07960967b7f92b92f7522ecbc83a385b526,2025-07,Cumbria Constabulary,Cumbria Constabulary,-2.932915,54.875303,On or near Currock Bank Road,E01019210,Carlisle 012B,Unable to prosecute suspect
cea2d76e7ac51cb29a7e3e5040c6cafaf8614d8ed87824cbe6d416b224e88be8,2025-07,Cumbria Constabulary,Cumbria Constabulary,-3.586810,54.549077,On or near Duke Street,E01019280,Copeland 002B,Unable to prosecute suspect
83da4af57a6dae1f313091a512a00ea82477c23e1f609c4c54bef933aeeac70d,2025-07,Cumbria Constabulary,Cumbria Constabulary,-2.738672,54.330923,On or near Drysalters Yard,E01019365,South Lakeland 003C,Unable to prosecute suspect
10aa5844e70b98975c07cd65155074c68e572f521ab1a27aa313e1e14d66ece5,2025-07,Cumbria Constabulary,Cumbria Constabulary,-2.488672,54.577740,On or near The Sands,E01019307,Eden 006B,Investigation complete; no suspect identified
6c7a76af5d4b302f4b6c5971655c6d3edc097e1801f14e097da6e9d634a954a7,2025-07,Cumbria Constabulary,Cumbria Constabulary,-3.538375,54.484675,On or near Milton Road,E01019272,Copeland 006B,Unable to prosecute suspect
b46cfc8f10938f6ba18c735923dc0865062ae6406cf5db9361bc96abede9e6ae,2025-07,Cumbria Constabulary,Cumbria Constabulary,-3.589773,54.537803,On or near Ginns To Kells Road,E01019292,Copeland 005B,Unable to prosecute suspect
7a9f3946e5bb33f07b6fb910d641d3b9058c7dd50be605ec6c8c64d7a79baec6,2025-07,Cumbria Constabulary,Cumbria Constabulary,-2.652849,54.962162,On or near Stanegate Way,E01019225,Carlisle 002D,Unable to prosecute suspect
4f103013affd2504e174451c520957050cef869b8f15c92b42b84be213d0be79,2025-07,Cumbria Constabulary,Cumbria Constabulary,-2.925788,54.882601,On or near Rose Street,E01019211,Carlisle 010B,Unable to prosecute suspect
