Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3e8f36b069ef8b8d2ef2508d85611f72f73f9882f5681d5acc563f18318b31f3,2025-08,Norfolk Constabulary,Norfolk Constabulary,1.285021,52.634459,On or near Ely Street,E01026824,Norwich 016D,Investigation complete; no suspect identified
ee313c99c7dc0fededa62b30da53fc92725acf91095c7e461715c855642bea5b,2025-08,Norfolk Constabulary,Norfolk Constabulary,1.506828,52.469634,On or near Geldeston Road,E01026898,South Norfolk 010A,Unable to prosecute suspect
95732d60591b145ed5d4164da6043a006ba72ba3ec8033e1b5e3140bb260c7c6,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
f2dc0739e5dcc1126237b0999c466d0ce467f2c7060cc912d3d06d0ff16c78b2,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
751cce56ba5e68b81e242da536b08fb5a6ced688cc67dfb168bc4222ded0a7bf,2025-08,Norfolk Constabulary,Norfolk Constabulary,0.932670,52.529898,On or near Low Lane,E01026419,Breckland 010A,Suspect charged
da27c284e7ac036e68c93a2941f11bf699093cfba182782843d3f409b68c19d7,2025-08,Norfolk Constabulary,Norfolk Constabulary,1.723784,52.571977,On or near A47,E01026621,Great Yarmouth 011E,Unable to prosecute suspect
bcbbe5bb58670b988aedcbf8846d0077e1aabd320a382514a42566c0fec68043,2025-08,Norfolk Constabulary,Norfolk Constabulary,1.725905,52.564796,On or near Viking Close,E01026618,Great Yarmouth 011B,Investigation complete; no suspect identified
f059121540adc3b9ec433dc740d9ad043f3fb3513e9fab566764a8d6af32ce04,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
6c395608763bab045a41a2ce0f7ff857667be54efe93ed20e620904ac659430d,2025-08,Norfolk Constabulary,Norfolk Constabulary,0.410459,52.751550,On or near Silfield Terrace,E01026667,King's Lynn and West Norfolk 009B,Local resolution
20fbb5f27aeb683c49c65680a15d0783c91530518b1242b9030db8d31d32b953,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
492416ae08c42ef18d30dc3b641a97c26f7208329e3683b623fe5e4174417eb4,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Unable to prosecute suspect
1009644bc2b85e9aa2adc2da9b0f719e7ff87392df3557086c047f18ffcd7524,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Unable to prosecute suspect
88a65167d77fbdee2598804db9dc29f9e58f975d4b81a75dd7c17bb9f5593f78,2025-08,Norfolk Constabulary,Norfolk Constabulary,1.250143,52.625799,On or near Penryn Close,E01026860,Norwich 010C,Investigation complete; no suspect identified
aa9194b87132365a85dc28421f1af5fc602997495b177d179f67b84bcf509532,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
d6e459451c339217582772a6279f6f71b08dcfdcf6a09f37cbded1e03dd3d8dd,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
a2c5a79c2b2cc30c3ed95ff2d95d2356634c5cdd11de9d66382048effba56ac7,2025-08,Norfolk Constabulary,Norfolk Constabulary,1.284495,52.625471,On or near Globe Place,E01033437,Norwich 011H,Unable to prosecute suspect
a5c2e061bb2cba65c7c6f7da5d50922378319feb3b73198748c318c815b4b280,2025-08,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Unable to prosecute suspect
