Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6c6e323d57272d24daa74ce2327ca45da3a42dde40917b465a840a5891f5fbab,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
7a377403e69d7507d941b77dd9a17e0f75cb3919bb8510c8605a838d247a13e4,2025-09,Sussex Police,Sussex Police,-0.145607,50.824108,On or near Shopping Area,E01016952,Brighton and Hove 027A,Unable to prosecute suspect
e3a2a841589aba6e776239799a5d6c44b9ebdb2e193900e79f1ffa94262861f0,2025-09,Sussex Police,Sussex Police,,,No location,,,Unable to prosecute suspect
2f4cb1fb903dd9742d08a3877a8bc2913c4f85dc200880486d89d75a8e4e4dbd,2025-09,Sussex Police,Sussex Police,-0.139582,50.823148,On or near New Road,E01016969,Brighton and Hove 027E,Suspect charged
0b689ca42e26f4a09d9cffbc79f280a2dc11ec49b862a61abf78b7a964f3a5e7,2025-09,Sussex Police,Sussex Police,,,No location,,,Unable to prosecute suspect
a6917441bb548ca1230c954f45112b333de5819a2ee0a7333c85a8df29c65350,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
53214fa8337b4d03849ea790ad7da261d3fdf9857741f8b9d3f30beb4b558bea,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
76aa84a9b34ab18dda19640fa49d8bc0ea17c1a56321cde2cd1bbd16b14eb7e3,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
bbc951caf2c380ae7ab9ec49b840fba219fa7991b4871564edaee571472e2e5b,2025-09,Sussex Police,Sussex Police,-0.101118,50.870733,On or near Parking Area,E01016899,Brighton and Hove 002B,Investigation complete; no suspect identified
b7b5c9f83cd1683880838edf542d13858d08e473c0a2ef1f47033c59504f9395,2025-09,Sussex Police,Sussex Police,-0.149346,50.839060,On or near Grange Close,E01016935,Brighton and Hove 014C,Investigation complete; no suspect identified
e8976bc025df1e6faed4958eb2f2a1116e122b4f0826f5c82e9a70f3652fde37,2025-09,Sussex Police,Sussex Police,-0.192785,50.842952,On or near Moyne Close,E01016879,Brighton and Hove 013A,Suspect charged
3822d83ae54ef2f8a1918b0450c304e5d1867c6d31e3d1912ae9a2022388ae44,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
82221a2041e76aba0d5a67e80f17f400c03daa2b4e8e375f9ee526000caf4c07,2025-09,Sussex Police,Sussex Police,-0.158948,50.826774,On or near Farm Road,E01016852,Brighton and Hove 026B,Formal action is not in the public interest
9a81d0ead22cbf432dbf5e7a5c70346d8d4a3d888e924a99abad17fa9e72eb24,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
8399a13af0a34b9d018f6816bfd4ea2e3cf91f00f587f5c2bfe5e5a37506040b,2025-09,Sussex Police,Sussex Police,-0.181812,50.835820,On or near Arthur Street,E01016991,Brighton and Hove 016C,Local resolution
a441e042aecffd6d29b244d67c153fcfd85f941d841ac08633d809275ef3a5b5,2025-09,Sussex Police,Sussex Police,,,No location,,,Unable to prosecute suspect
2f2661c8c4e4a3c8e2dd9073d220418e8696d37fb0436ff9e3aa0b8310994107,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
721a04f68054ddbd975293253864d77794c58b668a76c6dfc396204c8c186bdf,2025-09,Sussex Police,Sussex Police,,,No location,,,Unable to prosecute suspect
cc9d79085e03ec2d2068ba9ff9318cbac0aebfaa9b13cd0c04e4cd04cf85cd7b,2025-09,Sussex Police,Sussex Police,,,No location,,,Suspect charged
92e67e06e33a7ab44425c2721c90a6258290c8926e2c294229c7bd5e985dea1f,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
9fcab4d95d9a3c6d705fc1212682ef3eb08d56705508fe992bf6c15462add5fe,2025-09,Sussex Police,Sussex Police,0.589764,50.856203,On or near Nightclub,E01021003,Hastings 007D,Investigation complete; no suspect identified
a855986880fcf8501cb64da6eb3d1673338338add4e904a7d22159dfbfbe3d3b,2025-09,Sussex Police,Sussex Police,,,No location,,,Unable to prosecute suspect
f34d2e095389f02790d2519a0f7058c962e7dee51b9741dc83a550787c4b6a0f,2025-09,Sussex Police,Sussex Police,,,No location,,,Unable to prosecute suspect
6b55b4f1e6f134749c47207fb58215cf02602ec33b817c87c2b4a84c66825635,2025-09,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
71e154e1c1f6b861fbcd96b798a8550309bf924e5b86462013b71eb9c12cd96a,2025-09,Sussex Police,Sussex Police,,,No location,,,Unable to prosecute suspect
